,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
52,2,Afternoon Run,5830.9,1782,2012,7.1,Run,Run,,8413259354,2023-01-16T20:07:39Z,2023-01-16T13:07:39Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,2,0,2,0,False,False,False,False,everyone,False,g6848836,"[46.86435864306986, -113.98184311576188]","[46.8642014823854, -113.98267216980457]",3.272,8.638,74.4,True,157.4,187.0,False,True,982.0,972.0,9025101408.0,9025101408,garmin_ping_255986966596,False,0,0,False,36.0,56603883,1,a8413259354,mi`}G`muvTAfACVEJQBmAEe@Fu@@E?a@OIBIPMlAUx@AlADlDCdDDnGCxBPnHCxFD|FYnFm@rEK`@}AzEi@hAm@lD{@|DIf@c@pAa@xAc@~@eB|Bc@|@[^c@`@i@t@c@rA]h@Cd@ERs@lBAACv@AdBMjAGjALcBLqAF}AD[BQL]`@]EO?QDs@Xc@t@qBPSz@{@|@kB^_@lAcBJU~@uDReAd@kBj@}CVw@D]T_@J[`@gBNe@f@kBV{ANiANcALuALgCFe@?SCoAIiAE}AAwDB{@?m@ImDAqAFaEEgBAuBBaAE}CDwCXyAJy@DODENA`@Jf@Ah@DJC^?,2
53,2,Lunch Run,3486.2,949,1580,0.0,Run,Run,,8413257088,2023-01-16T19:17:55Z,2023-01-16T12:17:55Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,1,0,1,0,False,False,False,False,everyone,False,g6848836,[],[],3.674,12.338,79.9,True,156.0,175.0,False,True,982.0,979.2,9025099089.0,9025099089,garmin_ping_255986915434,False,0,0,False,16.0,56603883,1,a8413257088,,2
54,2,Lunch Run,2090.0,579,586,22.3,Run,Run,,8413255928,2023-01-14T20:51:02Z,2023-01-14T12:51:02Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[47.6679371483624, -117.41446564905345]","[47.665655594319105, -117.41976452060044]",3.61,13.354,78.9,True,149.4,167.0,False,True,587.7,573.1,9025097857.0,9025097857,garmin_ping_255986888831,False,0,0,False,5.0,56603883,1,a8413255928,cu|aHplskUFEnEg_@@CGIe@v@c@\KTHl@Rp@Jp@Bd@AtAVxABnAMxBElCGd@MXYTyFlCOBS?m@Rk@?KEo@Mk@QYEs@QMAi@SU[nFnQdBdEGEKAEAR^FH?IAABe@KV,2
55,2,Morning Run,3245.3,882,897,8.2,Run,Run,,8413255204,2023-01-14T17:21:13Z,2023-01-14T09:21:13Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[47.65990401618183, -117.41312596946955]","[47.659795470535755, -117.41302840411663]",3.679,9.76,79.2,True,146.8,172.0,False,True,576.2,572.3,9025097028.0,9025097028,garmin_ping_255986874050,False,0,0,False,8.0,56603883,1,a8413255204,qs{aHv{skU@FDAGCSJ_ADKCCIm@c@_@a@[U_BaCQk@YkA@}AHg@Ds@Aq@DyAKuAAo@De@CQFy@Cu@Og@][IOCQ@KAOO]?IMa@Gk@Qu@CQWy@G]Oa@AUi@gBYw@G[Qg@Q[Ma@Ue@IWQ[GOIe@As@H_ANg@`@w@BW?SEUBOQk@C]HqBDWTw@Xc@F[B_@EOYi@Us@K}@_@sAIa@_@{AI_A?IFCBDRtAZzAZbA\fBL\J|@GfAMVWv@QdADhAJr@BpAId@U`@Qf@Ch@@\Pv@LX^`@Vf@\z@Jb@R^Rp@Zr@N~@HPNp@Hn@ThAJjAHd@Nl@Z`ADZFNEv@Fn@?tARbG?r@EZErABh@Fd@@v@d@p@nAhAj@t@d@z@JJp@ZLJ[GFQG?CEBMFI,2
56,2,Evening Run,2363.0,739,739,0.0,Run,Run,,8413254358,2023-01-14T04:36:55Z,2023-01-13T20:36:55Z,(GMT-08:00) Mexico/BajaNorte,-28800.0,,,United States,0,0,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],3.198,3.81,75.6,True,134.6,141.0,False,True,,,9025096142.0,9025096142,garmin_ping_255986850960,False,0,0,False,2.0,56603883,1,a8413254358,,2
57,2,Evening Run,2120.6,589,617,11.9,Run,Run,,8413253432,2023-01-14T03:22:37Z,2023-01-13T19:22:37Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[47.66400276683271, -117.4209095723927]","[47.66641239635646, -117.41968707181513]",3.6,4.752,80.4,True,135.4,141.0,False,True,581.0,571.3,9025095031.0,9025095031,garmin_ping_255986833337,False,0,0,False,2.0,56603883,1,a8413253432,wd|aHzxtkUd@GbBc@`Cg@\QLSFkAAoALsC?SKuA@MGc@GOCY@a@IoBYsACa@FWl@sATW@O?BIBU`@e@l@O`@CN@PDRN^R`@HZDl@@`BBXXz@DRATEF?H@v@IlC?dBEf@Oh@KJSJ]Ni@Pw@N{@XQBuABk@H_AMcAYs@MYMa@IOGaASQ?QJSDk@F,2
58,2,Morning Run,4119.2,1310,1378,10.4,Run,Run,,8381046123,2023-01-12T17:38:53Z,2023-01-12T10:38:53Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,7,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.86364023014903, -113.98411704227328]","[46.84978477656841, -113.98721281439066]",3.144,7.564,75.6,True,149.7,166.0,False,True,984.5,974.0,8989319293.0,8989319293,garmin_ping_255087099643,False,0,0,False,16.0,56603883,1,a8381046123,kk`}GlpuvToCC_@MM?EROvAMl@AhBBrAArAE~@?lBDnBCfADbHFzBC~B@bDHpFI\KzEKrAO`AEEA@@ROnAUx@EHNe@PeAd@_GJy@L{A?y@KwCCqB?gB@_ACO?k@CY?u@MoDB}DC]D_CC}AHaCCuC@mABe@ZuAN}@FIJAf@PfADRCp@@rAJnACd@Gz@E\?\EPGDd@BDLDt@@VIR?TDjBJt@CVEp@?^G~AEt@MZHX@PDPAZKX@RBXPJLLVX|@Hv@Dp@FJj@L^?VDr@MB@BD@PCr@XZLFx@E\@n@EXLFN@V?j@CHAd@@RDDzAEd@D|@C`@FLCR@b@Ib@?r@Jp@AbAFx@APGLApBC|ABvATj@G|A?f@E,2
59,2,Morning Run,1782.7,455,501,3.2,Run,Run,,8380731977,2023-01-12T16:54:19Z,2023-01-12T09:54:19Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84981017373502, -113.98819835856557]","[46.86357812024653, -113.98374211974442]",3.918,5.23,80.7,True,150.1,175.0,False,True,984.0,979.8,8988976754.0,8988976754,garmin_ping_255080267021,False,0,0,False,5.0,56603883,1,a8380731977,wy}|G`avvTi@Bq@Ag@@_@JaAK}CFm@EoA?s@Hg@Gk@@sAE[@i@A[Bc@EkA?_@Eg@?qCFOEWQo@CU@o@AsA@gBLGKUGGE]g@Yi@[a@Qa@UcAOYKG[Gi@C]@c@q@[q@{@o@SU,2
60,2,Morning Run,11855.0,3332,3358,22.6,Run,Run,,8377184289,2023-01-11T17:43:04Z,2023-01-11T10:43:04Z,(GMT-07:00) America/Denver,-25200.0,,,United States,1,3,0,7,0,False,False,False,False,everyone,False,g6848836,"[46.8636279925704, -113.98411436006427]","[46.86363612301648, -113.98428442887962]",3.558,4.912,79.2,True,149.1,172.0,False,True,984.0,968.0,8985044726.0,8985044726,garmin_ping_254971021718,False,0,0,False,37.0,56603883,1,a8377184289,ik`}GxpuvTkCCSESKK?GPCh@Eb@Sz@AzAB|B?rABr@ClEB~@@p@Ex@FfEHxBAvACd@D`DEv@HxESjFw@vFGXg@jAu@jCg@z@C\MZ_@dC}@nEeAnD_@z@Y\a@l@o@p@_@j@KFK?YWYQO]S[QGK@STYr@WTq@TgARcAl@]d@g@ZkFlBw@d@IHS`@WZa@\KRo@lC_@xCOz@[xAGx@s@`DMzGHt@@z@Hx@G`BGXUh@Gl@@r@JtAAh@Gl@@nAGxABbBA`AQtAQh@Yh@CNCvA@NHHJB|AMzAJ|BGbBNfBGpAFt@GnCBPE@E@y@?iB@QJ[BQGa@Am@@wACsBFkA?g@OkCTsDOcGDKHEbALRJRRhA~@|@d@HHpBrAn@\ZDNFx@l@x@jA|B`Bd@h@@DVRVd@jBtAn@l@VLRXf@d@x@j@\ZJFHJVj@LTPRh@b@HN|@p@HJVPrAnAr@f@`@`@n@`@bA|@`At@HPPRl@`@JLf@v@ZXj@n@|CjC~@hAn@h@`Ar@`AbAj@p@PJRFp@p@f@VZZHLzArA|AvBp@d@f@j@f@b@RJf@f@l@r@v@l@l@l@|@p@|@h@\d@d@\TX|@|@X^`BzA|@|@v@t@|@h@j@f@XLPNT^P`@LRVRr@b@nApAz@j@|@v@T`@~AfBh@^nApArAhADAHUCq@Ga@EuBImA@gCEkC@y@F]@wAEmF@{@CkABeACeA@mCCaBEk@By@CcCCa@?wA@IHCHSFg@ELDCAFC@d@@FE@EAQMWAIB}@AoCDaAC_B?eBIgCAOGOEWEaC@KEwBBwAFg@@q@BK@g@GkBE[?k@@[\k@BQ?}AEyBBmAAyADi@AqBI_BE_GCg@Dk@?i@CaCDgIGsB@qACy@B{LIeC?qACyBBk@Hg@Ay@DEF?@BDEKwAEiD?{BBcAEyE@wAMuFLkCM_DFo@B{AHi@@c@EkDC[?cBCe@AyDCWW{@OEwBLuAAkABa@Gk@Cs@BwAHs@Cs@DyA@kACcAMqALgEEeABe@CwAJy@Cy@DmAGuBEyABaACa@BQ?UOo@IcAJcE@QMKOSSYo@Yc@W{@Mk@W]QMaBIOSy@_BQSWM,2
61,2,Afternoon Run,2209.6,602,602,0.0,Run,Run,,8372243813,2023-01-10T20:02:37Z,2023-01-10T13:02:37Z,(GMT-07:00) Etc/GMT+7,-25200.0,,,United States,0,4,0,1,0,True,False,False,False,everyone,False,g6848836,[],[],3.67,4.598,77.2,True,136.3,142.0,False,True,,,8979580189.0,8979580189,garmin_ping_254837948531,False,0,0,False,2.0,56603883,1,a8372243813,,2
62,2,Lunch Run,1645.6,434,434,3.8,Run,Run,,8366199002,2023-01-09T18:59:54Z,2023-01-09T11:59:54Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.863713236525655, -113.98406549356878]","[46.863688761368394, -113.98411905393004]",3.792,6.798,78.4,True,147.6,159.0,False,True,979.5,975.2,8972914841.0,8972914841,garmin_ping_254672470908,False,0,0,False,3.0,56603883,1,a8366199002,{k`}GlpuvT}@Ec@BWAIGOGo@|COlHO|DSnC@d@Gf@A|@D`B?fAJdBA`@@f@ADA][aDAgAGq@?}@JqAE_A@IC}B@KAgAHiD?mCF_BXcANqALUj@P\DnBLPA,2
63,2,Lunch Run,1700.9,442,445,3.3,Run,Run,,8364959155,2023-01-09T18:46:06Z,2023-01-09T11:46:06Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,2,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849803971126676, -113.98815636523068]","[46.863507041707635, -113.98429381661117]",3.848,5.408,79.5,True,146.8,170.0,False,True,984.0,980.1,8971565177.0,8971565177,garmin_ping_254643037305,False,0,0,False,3.0,56603883,1,a8364959155,_z}|GhavvT[Fe@GcC?eBLg@Aa@ImBCcAHs@KaD?[A]GcA?UA}@D_A?eAI{@Bw@OaABcAG_CEE@M?ME[]Yq@_@k@_@_ASeAYi@ICYAkAFYCSIOMMOUg@,2
64,2,Afternoon Run,8081.4,1986,2181,88.7,Run,Run,,8355224391,2023-01-07T21:16:04Z,2023-01-07T14:16:04Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,6,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.8498320505023, -113.98817170411348]","[46.849728701636195, -113.98746988736093]",4.069,5.366,80.0,True,155.7,167.0,False,True,1062.6,977.5,8960595231.0,8960595231,garmin_ping_254366038872,False,0,0,False,37.0,56603883,1,a8355224391,mc}|Gj{vvTBpCExBBjB?lBCz@D`A@fD?h@ChA@bDCrC@RDJ\@|AAVCTIVAnFMb@DtCFrACbB@t@Gx@FbBC`A@lCGh@B|@A|@BDMF{BXsBd@mBlAcDLg@NQRo@X_@x@wAdAqAjBuBv@s@\Uv@e@dBu@z@k@f@S\_@b@Qh@e@bAo@PQ`Ag@hAs@h@a@r@[dBoAhAi@b@YPEdC{AzCwBX]LUPe@`CwIfCwHT_ADc@Tw@@GT_Ap@oBd@cABU`@iAHg@\oALYXkBXgA^qBT{@Bg@BEJALDFJDH[HKEILM@c@xC_@tBwApFk@lC_@vAQx@Od@UjA[nAa@zAe@tAs@~Bo@dCYx@Mr@o@xBQb@SRmChB{BtAa@RYVULSFoAt@wBxA}A~@c@R_Ap@m@ZSPgAp@QR[T[H_@\aAf@eAt@s@`@WJwC|BmArAoAjBg@~@a@n@s@bB[z@a@pA_AvDO`AEfBINgCBk@B_AAm@By@CsABi@Cu@@y@AqBBm@Ae@Bs@Ci@Ds@CgA@kAB_A@g@Eo@Bi@JsA@_@AOCEGEW?yAIeF@mDBa@@mAE{A?iCC_BJiDEw@@}D,2
65,2,Lunch Run,6449.4,1522,1522,14.1,Run,Run,,8348786475,2023-01-06T18:57:38Z,2023-01-06T11:57:38Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84979919344187, -113.98824253119528]","[46.849721409380436, -113.98745136335492]",4.237,5.946,79.8,True,170.0,185.0,False,True,984.0,973.3,8953373658.0,8953373658,garmin_ping_254195917395,False,0,0,False,48.0,56603883,1,a8348786475,az}|GjavvT[B_@Ke@@cAKs@BmBEsDH}@GuB?k@DqCBwACuAFSASG]Cg@Ba@K]?OCW@MC_@FgA@eCK[Uk@aA_@_@Ua@Mg@OwAK[SCq@Ds@CKK{@kAQGSMYi@KI]EyA@c@DsBCICg@C{ASY?YEqBBc@GcACqAFSCa@OM?CDCHKrAOf@CTCjCBh@@`AGdC@^EjA@j@Ef@DbAFx@HtHHt@@x@ExBFxBCt@AdAHrBA`AOlBKr@M~A[xBSx@_@z@e@xAg@jBWh@Kv@Sv@[rBc@xAEHKj@a@nAQr@f@gBpAoFFMXaBl@aBNq@Rm@^_B`@oARwAV{CHqCHm@Bu@Am@Iy@EaCDuHQ{F@mBAqIBeBGwEDy@Z}@V_BHMp@PhDF^Aj@Lh@BlAEd@@b@FVLT@t@CbA@pBL`@E^BBBTj@fAlAX`@JBj@Az@@PHXf@Jd@Db@Vr@j@x@\l@ZXNF~@@`@EfADv@CjAGNBFILCv@E~@Vp@DZC^Nf@D|DBlAAn@@NAz@FzCCt@Hh@?t@Db@Hv@KrBE,2
66,2,Afternoon Run,8049.7,1925,2067,88.5,Run,Run,,8344120960,2023-01-05T20:30:49Z,2023-01-05T13:30:49Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.849874798208475, -113.98734181188047]","[46.84981687925756, -113.98818394169211]",4.182,6.532,80.6,True,172.9,184.0,False,True,1062.5,977.5,8948165054.0,8948165054,garmin_ping_254061270855,False,0,0,False,67.0,56603883,1,a8344120960,uc}|G~uvvTBpAFz@BP?ZJdAAHBbAJ~AARHn@CH?j@DnA?hAFh@ETIhBKN@\ELFl@?XGV@v@IZGnAEpDDNJDz@Gr@?\MjHUb@Bd@AV@\FlBJrCAx@BjEGhABTAxBDx@@DCBEBO?qABc@\mBb@qAPs@\aAP_@d@sAR_@Nc@x@yAbAyAPAhCkCjBwAnBaAlAo@VSX_@d@Q|BiBrAu@bAq@`CsAr@i@\MtAy@XI\OzAgAzByAz@o@PW^eATmAd@}Az@qDjB}GJo@XeABCRBTaAlAuGb@_B^kBf@eBHg@t@iCZaBNREDGRq@lE]vAg@bCi@vBCPm@bCk@`BqA|EWt@WlAWx@WbAaBpFg@xBSl@Ub@ILw@l@kAv@oBhAuA|@[J_Aj@o@Xs@l@u@f@o@^y@^sBlAYXwA`Ac@VOBk@d@qAz@{@f@w@\gAt@{ArAaBhBs@`AcAdBu@~Ai@`BeAxDSz@OhACx@?f@CPCDGB_CA_ABo@CWBeACeBB_@?cAG}@?gBNcDAqAGeBBwC?W@c@L}@D{@AQEEGEu@?eGBWAsD@iCA_@AmADy@AoCDe@B_BA{@?cB@mDDkA?uCASMQCSIaIFQRIr@@dCC^DKBq@D,2
67,2,Lunch Run,6521.2,1592,1759,65.9,Run,Run,,8344119474,2023-01-04T18:54:38Z,2023-01-04T11:54:38Z,(GMT-07:00) America/Denver,-25200.0,,,United States,1,2,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84984319843352, -113.98809903301299]","[46.849804893136024, -113.98770323954523]",4.096,6.164,81.1,True,167.8,188.0,False,True,1041.1,977.5,8948163459.0,8948163459,garmin_ping_254061226695,False,0,0,False,46.0,56603883,1,a8344119474,qc}|G`{vvTAbAFhBE`BBhAErBDjJFb@RHR`@f@@tACdA@JET[HGDAhADd@Cr@DhA^d@?ZDRN`@hAXf@FFN@BBFj@BhC@JB?`CMvA@r@CrG?vAG`@@DM?s@DaAXgBPs@Tg@jAoDTk@RY|@kBR]jBkC`AgAVSj@m@dAs@bAc@t@a@l@c@z@k@^_@REfAq@t@m@LOr@]nBmAt@[p@e@t@q@\MlAo@NKPEfAg@rDaCt@o@RYb@sAFg@DQ`@gAn@cCp@cDXu@Lp@gArEWl@YfAm@lCSh@WZq@b@sEhCq@b@]PUDSLgCdByCdBeBlA]P[Vo@^ONg@T[HWXwA~@}@h@eAb@_@Vo@d@cAz@gAlAo@|@uBnDYn@SXq@dBMh@[z@]vAIPSlBIrBKLG@[CcAAc@Cc@@eCGi@@{B?iABiAAaAD}@@kACwD?gCHkACSHM@{@Cw@@OCGCEGAKImG?aHE{ABiEBo@Cy@B}AEiA?}C,2
68,2,Afternoon Run,8061.6,2031,2101,27.1,Run,Run,,8344118518,2023-01-03T20:19:27Z,2023-01-03T13:19:27Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84991067275405, -113.98817639797926]","[46.85005006380379, -113.98693721741438]",3.969,6.326,80.4,True,164.7,183.0,False,True,990.4,972.9,8948162268.0,8948162268,garmin_ping_254061197736,False,0,0,False,50.0,56603883,1,a8344118518,oz}|G`bvvTMAk@MkA@]Dk@Is@EiA@g@B_ACmA?c@Fy@I_@@kAEyB?OCY?y@M[QGKGkAC{CI_D@g@KuBAiB@UAWEO[i@Qe@c@i@}Ay@e@_@g@Km@WoAa@g@MkEqASCw@?O@KFKNMn@ILUNMHG?_@Ae@@e@OSUs@g@gC}A}AsAi@MUAe@Hi@ZSNy@hAOVGVGhA@h@[pDA`ABv@KxACjACFEDw@@yACw@Ic@MKJAFQtAOf@CRFtFAxBDvIAzAPlHFrMAtAGnAi@bHMz@U~@Ul@eAlDc@x@yB`KcAjD]n@e@d@iArAo@jA}@r@_@b@O`@YnA[f@Et@i@|A@LIDAWEKL_@AORg@Tu@`@i@`@oALYPYjAaAt@{Av@y@~@_Bz@aDVsA~@_ELw@bAeD?IDOnAaENs@L}@H]PgBPkDBiAIeFBeCAiCMqHBoCC_BBoAC}B@{AAyC@oADw@Ne@VkBFMDCb@Nd@FnCFJC@CDYAs@Jg@Da@CwCFuAXwB@c@Dg@Tm@Va@NKd@a@l@UZE^Ad@BxBlAt@f@l@f@rAx@RR^Nf@Ch@BJAPWRaAHMJGJAhADvBp@|EpArBz@`@VrAp@`@`@PXl@fANf@B~@JZBP@|AJj@FL?bDClF@NDHH@t@GbAAv@Dp@@ZA|@BXC~@JdD?bAAbBXz@KnA@d@C,2
69,2,Lunch Run,6501.1,1628,1700,60.5,Run,Run,,8344117116,2023-01-02T19:52:23Z,2023-01-02T12:52:23Z,(GMT-07:00) America/Denver,-25200.0,,,United States,1,3,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.842820504680276, -113.99709256365895]","[46.84909117408097, -113.98690570145845]",3.993,6.636,81.2,True,159.7,170.0,False,True,1041.3,977.5,8948160855.0,8948160855,garmin_ping_254061159719,False,0,0,False,36.0,56603883,1,a8344117116,qu{|GtxwvTNm@f@eALa@JSFYLQPe@Zc@JUn@cAhAsAN[TYp@y@nCmCRQZORQ~A{@NO\On@w@BAJ@PEp@_@n@g@TYPMNEb@[JCf@_@^QTWr@e@PKD?XQJCn@_@PEn@m@VQPINKNEb@Qd@Yx@s@d@Yl@i@n@c@n@o@R]RaANeANc@^{@TiAr@cCXoALa@DBBz@CAEDOVKZKf@[dAw@vBa@hBa@rA]r@a@f@sBpAMDUDUFc@R{A|@QBs@`@aAn@QPYR}CfBmAx@s@Xs@l@mAt@YFY^}@d@}AbAkAn@y@h@_BxAq@t@e@p@sBpDGPe@p@S`@g@fBYjAe@vAc@rCA~ACFGDi@A}CFmKIqBFyAC]Ci@AsIJM@YFY@aB?MAGEEGCWKmI@eFGeBB_@GsFFcCE_ADeA@_BCc@@y@DS,2
70,2,Morning Run,8076.1,1990,2029,16.7,Run,Run,,8344115872,2022-12-31T17:53:21Z,2022-12-31T10:53:21Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84978544712067, -113.98827404715121]","[46.84971562586725, -113.98810850456357]",4.058,11.366,80.9,True,162.5,173.0,False,True,984.2,970.7,8948159448.0,8948159448,garmin_ping_254061124321,False,0,0,False,49.0,56603883,1,a8344115872,g{}|GhcvvTK@SGQAKIOCi@@GEUBKBw@D{@Ew@KKCq@q@k@Wm@?SCYOg@Ek@Jm@O_AEEBo@@qAJi@?uAG]I{D@SGQSUIUFMLMBwCGu@?c@CUI_@c@c@u@g@s@M]Ou@Ao@ISQIK?EDc@CCBABANDTV^M[QY_@[]w@QW[Oq@I[Bq@JO?GDOAMFgADa@FCBKBSA_@QWEoALa@BkA?c@Cw@Aa@BSCe@UKAGNWhBOj@E`@@vADzAE|CDtEEBCt@IZIbAInAAx@HzCGzDAfEHzBWbGWfC]bCoAtFWx@OjACHIHGNOn@[z@_@vA[`BkAbEQ^]j@IVINWZYV_@r@[d@KL}@p@QRGLYhAa@z@Ef@GZ[lAEDLTIFCHC@Mb@CbAKhAI^Ex@G^ITa@r@Gh@BzDHr@@x@P`BErB@HDEQU?CFkAAe@UaAMs@ASEqA@{EH_@Xa@FOVuCJ_BV_BLMJYQWBIVu@Hc@^i@^cAXi@T]l@o@~@iBdAuARQZe@N[~@iDf@qBRs@JONs@^{BPi@R_@Pm@^eB|@iDVkBN{AT{DBqAKyB@uBCkCB{CKkBAiAG_AFqCEoFFuDCqCHkBZsAPmABCF?j@T`@@ZD`@@pAC~BJtAGLBZJbAF`@FtACr@?r@F\?TAB@FVJLd@ZXTPPRd@NJLDX@v@G^?LBT^BHLxANf@LVd@p@\v@PPRFTBd@Cj@EJEtAEL@b@G`@@b@FdAATCJGb@JfA?bANxADv@ErAB|@Cl@@l@Dp@C|CCvADr@Ez@LjAB^C,2
71,2,Lunch Run,7243.0,1782,2138,11.0,Run,Run,,8344114740,2022-12-30T19:56:07Z,2022-12-30T12:56:07Z,(GMT-07:00) America/Denver,-25200.0,,,United States,0,0,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.85428686439991, -113.98676731623709]","[46.84973708353937, -113.98778102360666]",4.065,7.462,81.6,True,160.1,193.0,False,True,984.4,973.3,8948158217.0,8948158217,garmin_ping_254061094431,False,0,0,False,38.0,56603883,1,a8344114740,yn~|Gj_vvTaACO@iAM]@aBMo@AQC]AqAKe@OY@i@Lk@Ig@@{A@wAMEAa@[y@eAOYa@iAa@o@MMa@Ow@DKCEGc@mAc@]IUKIGQk@GqAAaA@oAAiAEy@OeBOsA?i@GcAEiA@e@Aq@OGPEh@_@bBAv@BxCD`@@j@G`C@jACp@@p@?b@BN?f@CvAFfCJbCAl@FnB?bBBh@?bAIdABr@Ah@B|@?x@Cd@It@InBIr@SnAGt@Sz@a@dAgAnDc@x@CVQh@O^GZA\OdAi@tBGd@I\u@lBCVk@fAIR[d@CJDBDAJINUp@aCx@aE^}A^}Bb@{ARg@l@qBZmAZaA\}BDQLgAL}CByBMgF?qAGyGK}CDsB@QAgACa@DQ@W?uABOCiCBaBGiB?cBDs@f@_CHODGH?j@NjABf@HxA@l@Dr@?VBl@Ar@HRFL@^Bf@Ar@F`CF`@An@@b@Al@@^EX?j@It@?XFNELA|@?NKWTOTOVK\I\Gl@@~@Hz@Rv@Tf@l@bANLH@DCDGp@{AH[H{@@{@C{@Ik@e@wAMQQK]Ac@DKD?EBEREBF]VYv@Or@Et@FrAd@hBLXZb@^l@JLLDpAH^CjBB`AIlAHp@Gj@@RCb@APEP?J@HJJDhADBC`AQZBJNPDlB?z@A`AFtEC`A@J@\PLB^E|B@,2
72,2,Lunch Workout,145.1,3821,3821,0.0,Workout,Workout,,8344113427,2022-12-29T19:44:14Z,2022-12-29T12:44:14Z,(GMT-07:00) Etc/GMT+7,-25200.0,,,United States,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.038,1.664,60.4,True,150.0,182.0,False,True,,,8948156749.0,8948156749,garmin_ping_254061043073,False,0,0,False,60.0,56603883,1,a8344113427,,2
73,2,Lunch Run,6513.4,1605,1719,25.8,Run,Run,,8303803056,2022-12-28T19:01:46Z,2022-12-28T12:01:46Z,(GMT-07:00) America/Denver,-25200.0,,,United States,1,7,0,1,0,False,False,False,False,everyone,False,g6848836,"[46.84978460893035, -113.98802887648344]","[46.849813275039196, -113.98795268498361]",4.058,5.55,80.1,True,145.6,156.0,False,True,990.2,973.3,8902286601.0,8902286601,garmin_ping_252869688310,False,0,0,False,11.0,56603883,1,a8303803056,cz}|GravvTc@C{@AsATaBE}@BKIQCa@CyBDa@FUI[SUC]@UIm@@U?a@I_@@e@DUCq@?IK?o@ISCwCA_@Im@B_A?i@AOBa@AyBFm@@sAI]k@gAg@g@YOu@UUOkAg@wBq@UKk@Ma@Cm@Oc@IaCo@aAA[BONQt@MNWHoA@_@MUSwEkCSOo@o@c@Qc@IQAQDa@Rm@~@[t@Qx@IlA@ZE~@K`@E`@IzC@z@K~@IZKJE?{@AiBDYA_@MM?ENA^Ih@Sz@AT?tADxACnFBvA?xBH~@Cj@?fARtFGpBDxCEdAAdAD|AEvAKdBOt@LuCBy@QeECiEDoCU{FFsBC{HBoDE}AFwBX_AV_BJKj@N|@DvA?XBJAJIHi@@_@EgDEm@@WDu@L}@JaBJi@^{@VW`@o@XURIj@If@BNBbBt@r@b@dAd@lBjALTLJPF`@AZBRAHENSFg@DSNSv@A`@Bj@Jp@RrCj@JH`AVjA`@\Nr@h@h@PZNNNf@^vAnBDR?bA?BBAB@Jh@JTBRIhC?h@C`@@bAKPIt@BxD@JFLLDV@n@CbADnBIpABd@IlAHbAEnC@\Ad@Hd@Nj@It@?dAC,2
